#    L    TT             EE             BB             TE             PP             TP             EP          
   218    0.56878E+04    0.80949E+00    0.00000E+00    0.10119E+02    0.54910E-07    0.83917E-04    0.92232E-07
   219    0.56892E+04    0.82948E+00    0.00000E+00    0.11698E+02    0.54645E-07    0.83113E-04    0.92899E-07
   220    0.56900E+04    0.85105E+00    0.00000E+00    0.13288E+02    0.54381E-07    0.82320E-04    0.93461E-07
   221    0.56902E+04    0.87412E+00    0.00000E+00    0.14890E+02    0.54120E-07    0.81536E-04    0.93921E-07
   222    0.56898E+04    0.89884E+00    0.00000E+00    0.16502E+02    0.53860E-07    0.80762E-04    0.94284E-07
   223    0.56886E+04    0.92515E+00    0.00000E+00    0.18126E+02    0.53603E-07    0.79998E-04    0.94553E-07
   224    0.56870E+04    0.95303E+00    0.00000E+00    0.19757E+02    0.53348E-07    0.79244E-04    0.94731E-07
   225    0.56847E+04    0.98264E+00    0.00000E+00    0.21400E+02    0.53094E-07    0.78499E-04    0.94824E-07
   226    0.56818E+04    0.10140E+01    0.00000E+00    0.23049E+02    0.52842E-07    0.77763E-04    0.94835E-07
   227    0.56783E+04    0.10471E+01    0.00000E+00    0.24706E+02    0.52593E-07    0.77037E-04    0.94767E-07
   228    0.56742E+04    0.10819E+01    0.00000E+00    0.26370E+02    0.52345E-07    0.76320E-04    0.94625E-07
   229    0.56695E+04    0.11185E+01    0.00000E+00    0.28040E+02    0.52099E-07    0.75612E-04    0.94413E-07
